# Src-x Src-y Src-Int Rec-x Rec-y Rec-Int
0.0000 0.7419 2.4352 1.0000 0.2903 0.4763
0.0000 0.7419 7.9860 1.0000 0.3226 1.6142
0.0000 0.7419 1.4331 1.0000 0.3548 0.2993
0.0000 0.7419 9.0741 1.0000 0.3871 1.9590
0.0000 0.7419 1.7199 1.0000 0.4194 0.3833
0.0000 0.7419 2.8858 1.0000 0.4516 0.6630
0.0000 0.7419 6.2635 1.0000 0.4839 1.4759
0.0000 0.7419 1.4957 1.0000 0.5161 0.3617
0.0000 0.7419 2.1194 1.0000 0.5484 0.5255
0.0000 0.7419 5.9510 1.0000 0.5806 1.5067
0.0000 0.7419 5.5924 1.0000 0.6129 1.4482
0.0000 0.7419 7.3995 1.0000 0.6452 1.9675
0.0000 0.7419 3.1377 1.0000 0.6774 0.8320
0.0000 0.7419 2.9709 1.0000 0.7097 0.7804
0.0000 0.7419 8.0576 1.0000 0.7419 2.0954
0.0000 0.7419 8.5253 1.0000 0.7742 2.1811
0.0000 0.7419 7.3207 1.0000 0.8065 1.8333
0.0000 0.7419 3.0488 1.0000 0.8387 0.7454
0.0000 0.7419 3.4657 1.0000 0.8710 0.8236
0.0000 0.7419 1.9136 1.0000 0.9032 0.4400
0.0000 0.7419 3.3809 1.0000 0.9355 0.7483
0.0000 0.7419 4.4184 1.0000 0.9677 0.9363
0.0000 0.7419 8.8780 0.0323 1.0000 5.2774
0.0000 0.7419 7.1042 0.0645 1.0000 4.1732
0.0000 0.7419 9.1664 0.0968 1.0000 5.2821
0.0000 0.7419 9.9344 0.1290 1.0000 5.5787
0.0000 0.7419 3.8125 0.1613 1.0000 2.0743
0.0000 0.7419 6.1701 0.1935 1.0000 3.2367
0.0000 0.7419 5.8166 0.2258 1.0000 2.9297
0.0000 0.7419 2.2817 0.2581 1.0000 1.0997
0.0000 0.7419 4.0407 0.2903 1.0000 1.8581
0.0000 0.7419 6.9854 0.3226 1.0000 3.0575
0.0000 0.7419 9.2632 0.3548 1.0000 3.8518
0.0000 0.7419 3.0308 0.3871 1.0000 1.1953
0.0000 0.7419 6.9841 0.4194 1.0000 2.8517
0.0000 0.7419 9.1176 0.4516 1.0000 3.6886
0.0000 0.7419 6.1170 0.4839 1.0000 2.4275
0.0000 0.7419 4.7502 0.5161 1.0000 1.8294
0.0000 0.7419 2.8082 0.5484 1.0000 1.0425
0.0000 0.7419 4.2805 0.5806 1.0000 1.5287
0.0000 0.7419 4.0604 0.6129 1.0000 1.3932
0.0000 0.7419 3.5337 0.6452 1.0000 1.1609
0.0000 0.7419 6.2514 0.6774 1.0000 1.9665
0.0000 0.7419 4.2860 0.7097 1.0000 1.2881
0.0000 0.7419 2.6073 0.7419 1.0000 0.7552
0.0000 0.7419 9.0952 0.7742 1.0000 2.5416
0.0000 0.7419 3.9664 0.8065 1.0000 1.0653
0.0000 0.7419 4.5433 0.8387 1.0000 1.1690
0.0000 0.7419 5.2301 0.8710 1.0000 1.2852
0.0000 0.7419 4.5739 0.9032 1.0000 1.0706
0.0000 0.7419 8.6753 0.9355 1.0000 1.9350
0.0000 0.7419 3.3238 0.9677 1.0000 0.7042
0.0000 0.7419 2.1309 0.0000 1.0000 1.2718
0.0000 0.7419 7.5270 1.0000 0.0000 1.1398
0.0000 0.7419 3.0449 1.0000 1.0000 0.6127
0.0000 0.7742 8.9844 1.0000 0.0323 1.3532
0.0000 0.7742 1.5458 1.0000 0.0645 0.2402
0.0000 0.7742 1.8299 1.0000 0.0968 0.2925
0.0000 0.7742 6.9435 1.0000 0.1290 1.1417
0.0000 0.7742 3.7479 1.0000 0.1613 0.6350
0.0000 0.7742 4.5042 1.0000 0.1935 0.7858
0.0000 0.7742 3.4956 1.0000 0.2258 0.6272
0.0000 0.7742 2.5237 1.0000 0.2581 0.4690
0.0000 0.7742 3.2870 1.0000 0.2903 0.6317
0.0000 0.7742 3.0882 1.0000 0.3226 0.6135
0.0000 0.7742 4.4881 1.0000 0.3548 0.9227
0.0000 0.7742 7.9506 1.0000 0.3871 1.6883
0.0000 0.7742 6.9919 1.0000 0.4194 1.5356
0.0000 0.7742 4.4144 1.0000 0.4516 0.9979
0.0000 0.7742 9.4566 1.0000 0.4839 2.1941
0.0000 0.7742 3.7383 1.0000 0.5161 0.8902
0.0000 0.7742 6.7822 1.0000 0.5484 1.6561
0.0000 0.7742 9.9805 1.0000 0.5806 2.4926
0.0000 0.7742 9.9494 1.0000 0.6129 2.5455
0.0000 0.7742 2.2896 1.0000 0.6452 0.6003
0.0000 0.7742 4.4721 1.0000 0.6774 1.1679
0.0000 0.7742 7.6469 1.0000 0.7097 1.9827
0.0000 0.7742 7.5305 1.0000 0.7419 1.9293
0.0000 0.7742 2.9757 1.0000 0.7742 0.7505
0.0000 0.7742 1.0294 1.0000 0.8065 0.2541
0.0000 0.7742 7.1213 1.0000 0.8387 1.7171
0.0000 0.7742 8.0990 1.0000 0.8710 1.8947
0.0000 0.7742 8.6125 1.0000 0.9032 1.9460
0.0000 0.7742 8.2217 1.0000 0.9355 1.7837
0.0000 0.7742 7.4184 1.0000 0.9677 1.5315
0.0000 0.7742 2.6980 0.0323 1.0000 1.7097
0.0000 0.7742 8.3258 0.0645 1.0000 5.2053
0.0000 0.7742 9.1308 0.0968 1.0000 5.5863
0.0000 0.7742 7.0638 0.1290 1.0000 4.1989
0.0000 0.7742 6.2289 0.1613 1.0000 3.5759
0.0000 0.7742 9.3294 0.1935 1.0000 5.1467
0.0000 0.7742 4.9767 0.2258 1.0000 2.6277
0.0000 0.7742 5.8431 0.2581 1.0000 2.9430
0.0000 0.7742 9.2953 0.2903 1.0000 4.4545
0.0000 0.7742 9.2314 0.3226 1.0000 4.2000
0.0000 0.7742 8.5211 0.3548 1.0000 3.6743
0.0000 0.7742 3.8117 0.3871 1.0000 1.5555
0.0000 0.7742 2.0090 0.4194 1.0000 0.7750
0.0000 0.7742 6.3826 0.4516 1.0000 2.5442
0.0000 0.7742 8.8246 0.4839 1.0000 3.4622
0.0000 0.7742 3.9294 0.5161 1.0000 1.5022
0.0000 0.7742 9.0791 0.5484 1.0000 3.3522
0.0000 0.7742 9.0884 0.5806 1.0000 3.2271
0.0000 0.7742 5.4280 0.6129 1.0000 1.8531
0.0000 0.7742 3.7261 0.6452 1.0000 1.2206
0.0000 0.7742 7.2886 0.6774 1.0000 2.2772
0.0000 0.7742 5.7512 0.7097 1.0000 1.7156
0.0000 0.7742 4.9360 0.7419 1.0000 1.4055
0.0000 0.7742 4.5316 0.7742 1.0000 1.2379
0.0000 0.7742 5.0147 0.8065 1.0000 1.3172
0.0000 0.7742 6.5472 0.8387 1.0000 1.6438
0.0000 0.7742 3.6409 0.8710 1.0000 0.8732
0.0000 0.7742 9.9905 0.9032 1.0000 2.2836
0.0000 0.7742 7.1864 0.9355 1.0000 1.5610
0.0000 0.7742 5.0014 0.9677 1.0000 1.0329
0.0000 0.7742 4.7715 0.0000 1.0000 3.0375
0.0000 0.7742 3.5632 1.0000 0.0000 0.5188
0.0000 0.7742 3.8100 1.0000 1.0000 0.7455
0.0000 0.8065 2.0463 1.0000 0.0323 0.2976
0.0000 0.8065 6.7841 1.0000 0.0645 1.0197
0.0000 0.8065 9.9749 1.0000 0.0968 1.5451
0.0000 0.8065 9.4507 1.0000 0.1290 1.5100
0.0000 0.8065 6.6584 1.0000 0.1613 1.0974
0.0000 0.8065 9.4779 1.0000 0.1935 1.6122
0.0000 0.8065 6.3034 1.0000 0.2258 1.1056
0.0000 0.8065 7.4151 1.0000 0.2581 1.3468
0.0000 0.8065 1.8284 1.0000 0.2903 0.3442
0.0000 0.8065 1.1660 1.0000 0.3226 0.2271
0.0000 0.8065 5.9541 1.0000 0.3548 1.2018
0.0000 0.8065 6.8860 1.0000 0.3871 1.4360
0.0000 0.8065 6.8993 1.0000 0.4194 1.4877
0.0000 0.8065 8.5180 1.0000 0.4516 1.8911
0.0000 0.8065 1.2317 1.0000 0.4839 0.2806
0.0000 0.8065 5.9144 1.0000 0.5161 1.3820
0.0000 0.8065 1.7353 1.0000 0.5484 0.4162
0.0000 0.8065 7.3358 1.0000 0.5806 1.8017
0.0000 0.8065 5.3487 1.0000 0.6129 1.3489
0.0000 0.8065 2.6856 1.0000 0.6452 0.6917
0.0000 0.8065 1.9050 1.0000 0.6774 0.4892
0.0000 0.8065 2.4746 1.0000 0.7097 0.6308
0.0000 0.8065 1.3758 1.0000 0.7419 0.3464
0.0000 0.8065 1.2323 1.0000 0.7742 0.3050
0.0000 0.8065 1.0149 1.0000 0.8065 0.2465
0.0000 0.8065 3.2726 1.0000 0.8387 0.7735
0.0000 0.8065 7.5386 1.0000 0.8710 1.7265
0.0000 0.8065 2.9636 1.0000 0.9032 0.6534
0.0000 0.8065 2.3916 1.0000 0.9355 0.5044
0.0000 0.8065 7.5677 1.0000 0.9677 1.5184
0.0000 0.8065 2.5612 0.0323 1.0000 1.7299
0.0000 0.8065 4.7720 0.0645 1.0000 3.1732
0.0000 0.8065 3.1007 0.0968 1.0000 2.0114
0.0000 0.8065 4.9444 0.1290 1.0000 3.1050
0.0000 0.8065 7.9502 0.1613 1.0000 4.8033
0.0000 0.8065 7.1771 0.1935 1.0000 4.1515
0.0000 0.8065 9.3186 0.2258 1.0000 5.1408
0.0000 0.8065 5.4939 0.2581 1.0000 2.8820
0.0000 0.8065 7.9628 0.2903 1.0000 3.9627
0.0000 0.8065 7.9048 0.3226 1.0000 3.7251
0.0000 0.8065 6.8522 0.3548 1.0000 3.0532
0.0000 0.8065 7.5454 0.3871 1.0000 3.1752
0.0000 0.8065 1.0009 0.4194 1.0000 0.3974
0.0000 0.8065 2.5236 0.4516 1.0000 0.9446
0.0000 0.8065 5.7458 0.4839 1.0000 2.2162
0.0000 0.8065 1.4216 0.5161 1.0000 0.5337
0.0000 0.8065 5.1934 0.5484 1.0000 1.8921
0.0000 0.8065 6.1006 0.5806 1.0000 2.1419
0.0000 0.8065 1.5757 0.6129 1.0000 0.5316
0.0000 0.8065 2.7517 0.6452 1.0000 0.8887
0.0000 0.8065 4.7962 0.6774 1.0000 1.4801
0.0000 0.8065 6.5076 0.7097 1.0000 1.9167
0.0000 0.8065 9.4121 0.7419 1.0000 2.6388
0.0000 0.8065 8.4823 0.7742 1.0000 2.2637
0.0000 0.8065 4.8967 0.8065 1.0000 1.2414
0.0000 0.8065 1.5186 0.8387 1.0000 0.3701
0.0000 0.8065 5.1486 0.8710 1.0000 1.1974
0.0000 0.8065 7.8070 0.9032 1.0000 1.7272
0.0000 0.8065 8.7234 0.9355 1.0000 1.8360
0.0000 0.8065 1.8543 0.9677 1.0000 0.3706
0.0000 0.8065 7.3647 0.0000 1.0000 5.0008
0.0000 0.8065 6.1884 1.0000 0.0000 0.8686
0.0000 0.8065 5.2831 1.0000 1.0000 0.9996
0.0000 0.8387 7.1557 1.0000 0.0323 1.0030
0.0000 0.8387 7.5329 1.0000 0.0645 1.0936
0.0000 0.8387 1.0745 1.0000 0.0968 0.1610
0.0000 0.8387 1.7222 1.0000 0.1290 0.2669
0.0000 0.8387 7.0517 1.0000 0.1613 1.1297
0.0000 0.8387 1.5046 1.0000 0.1935 0.2490
0.0000 0.8387 3.4753 1.0000 0.2258 0.5938
0.0000 0.8387 9.8069 1.0000 0.2581 1.7398
0.0000 0.8387 3.2044 1.0000 0.2903 0.5883
0.0000 0.8387 6.1596 1.0000 0.3226 1.1737
0.0000 0.8387 6.3419 1.0000 0.3548 1.2509
0.0000 0.8387 2.4166 1.0000 0.3871 0.4933
0.0000 0.8387 2.0945 1.0000 0.4194 0.4419
0.0000 0.8387 6.7356 1.0000 0.4516 1.4644
0.0000 0.8387 8.2988 1.0000 0.4839 1.8517
0.0000 0.8387 7.3204 1.0000 0.5161 1.6754
0.0000 0.8387 7.7807 1.0000 0.5484 1.8279
0.0000 0.8387 1.1639 1.0000 0.5806 0.2802
0.0000 0.8387 8.4870 1.0000 0.6129 2.1115
0.0000 0.8387 4.8956 1.0000 0.6452 1.2356
0.0000 0.8387 9.1999 1.0000 0.6774 2.3149
0.0000 0.8387 8.3406 1.0000 0.7097 2.0832
0.0000 0.8387 8.8024 1.0000 0.7419 2.1703
0.0000 0.8387 1.5766 1.0000 0.7742 0.3824
0.0000 0.8387 8.7479 1.0000 0.8065 2.0763
0.0000 0.8387 4.6478 1.0000 0.8387 1.0736
0.0000 0.8387 5.3733 1.0000 0.8710 1.1976
0.0000 0.8387 9.2316 1.0000 0.9032 1.9743
0.0000 0.8387 9.1971 1.0000 0.9355 1.8774
0.0000 0.8387 9.1648 1.0000 0.9677 1.7742
0.0000 0.8387 5.4770 0.0323 1.0000 3.9416
0.0000 0.8387 1.8978 0.0645 1.0000 1.3408
0.0000 0.8387 1.7508 0.0968 1.0000 1.2019
0.0000 0.8387 2.4092 0.1290 1.0000 1.5939
0.0000 0.8387 6.6738 0.1613 1.0000 4.2291
0.0000 0.8387 6.6742 0.1935 1.0000 4.0324
0.0000 0.8387 1.0981 0.2258 1.0000 0.6304
0.0000 0.8387 9.1398 0.2581 1.0000 4.9729
0.0000 0.8387 6.3735 0.2903 1.0000 3.2803
0.0000 0.8387 3.1811 0.3226 1.0000 1.5464
0.0000 0.8387 6.2334 0.3548 1.0000 2.8587
0.0000 0.8387 3.2699 0.3871 1.0000 1.4135
0.0000 0.8387 9.8837 0.4194 1.0000 4.0240
0.0000 0.8387 9.2190 0.4516 1.0000 3.5330
0.0000 0.8387 5.3813 0.4839 1.0000 1.9403
0.0000 0.8387 4.9775 0.5161 1.0000 1.8037
0.0000 0.8387 6.8698 0.5484 1.0000 2.4479
0.0000 0.8387 8.3778 0.5806 1.0000 2.8723
0.0000 0.8387 1.4186 0.6129 1.0000 0.4677
0.0000 0.8387 5.6696 0.6452 1.0000 1.7967
0.0000 0.8387 8.1360 0.6774 1.0000 2.4621
0.0000 0.8387 3.5778 0.7097 1.0000 1.0321
0.0000 0.8387 1.4283 0.7419 1.0000 0.3921
0.0000 0.8387 2.3094 0.7742 1.0000 0.6018
0.0000 0.8387 5.0308 0.8065 1.0000 1.2448
0.0000 0.8387 1.2535 0.8387 1.0000 0.2940
0.0000 0.8387 1.0457 0.8710 1.0000 0.2326
0.0000 0.8387 2.5308 0.9032 1.0000 0.5384
0.0000 0.8387 3.1170 0.9355 1.0000 0.6308
0.0000 0.8387 3.6985 0.9677 1.0000 0.7096
0.0000 0.8387 7.2971 0.0000 1.0000 5.2852
0.0000 0.8387 9.2611 1.0000 0.0000 1.2535
0.0000 0.8387 1.4557 1.0000 1.0000 0.2651
0.0000 0.8710 9.0805 1.0000 0.0323 1.2265
0.0000 0.8710 2.4136 1.0000 0.0645 0.3378
0.0000 0.8710 7.1287 1.0000 0.0968 1.0334
0.0000 0.8710 1.2801 1.0000 0.1290 0.1920
0.0000 0.8710 2.2776 1.0000 0.1613 0.3538
0.0000 0.8710 5.2832 1.0000 0.1935 0.8480
0.0000 0.8710 5.2534 1.0000 0.2258 0.8733
0.0000 0.8710 1.4086 1.0000 0.2581 0.2431
0.0000 0.8710 4.2694 1.0000 0.2903 0.7639
0.0000 0.8710 6.6365 1.0000 0.3226 1.2318
0.0000 0.8710 2.1861 1.0000 0.3548 0.4206
0.0000 0.8710 2.3796 1.0000 0.3871 0.4739
0.0000 0.8710 1.6617 1.0000 0.4194 0.3421
0.0000 0.8710 7.3608 1.0000 0.4516 1.5608
0.0000 0.8710 9.0346 1.0000 0.4839 1.9662
0.0000 0.8710 6.5476 1.0000 0.5161 1.4631
0.0000 0.8710 9.2530 1.0000 0.5484 2.1240
0.0000 0.8710 4.2158 1.0000 0.5806 0.9929
0.0000 0.8710 1.4804 1.0000 0.6129 0.3644
0.0000 0.8710 7.8497 1.0000 0.6452 1.9355
0.0000 0.8710 8.4546 1.0000 0.6774 2.0766
0.0000 0.8710 5.2297 1.0000 0.7097 1.2743
0.0000 0.8710 3.2436 1.0000 0.7419 0.7811
0.0000 0.8710 9.2617 1.0000 0.7742 2.1936
0.0000 0.8710 9.6967 1.0000 0.8065 2.2370
0.0000 0.8710 2.8800 1.0000 0.8387 0.6453
0.0000 0.8710 1.4962 1.0000 0.8710 0.3236
0.0000 0.8710 2.2568 1.0000 0.9032 0.4680
0.0000 0.8710 9.5312 1.0000 0.9355 1.8759
0.0000 0.8710 9.7426 1.0000 0.9677 1.8100
0.0000 0.8710 3.6783 0.0323 1.0000 2.8192
0.0000 0.8710 4.6929 0.0645 1.0000 3.5167
0.0000 0.8710 7.3492 0.0968 1.0000 5.3229
0.0000 0.8710 2.3700 0.1290 1.0000 1.6453
0.0000 0.8710 8.1792 0.1613 1.0000 5.4113
0.0000 0.8710 2.0056 0.1935 1.0000 1.2595
0.0000 0.8710 5.0689 0.2258 1.0000 3.0131
0.0000 0.8710 1.8698 0.2581 1.0000 1.0500
0.0000 0.8710 3.5492 0.2903 1.0000 1.8801
0.0000 0.8710 6.3068 0.3226 1.0000 3.1480
0.0000 0.8710 9.4260 0.3548 1.0000 4.4297
0.0000 0.8710 3.0407 0.3871 1.0000 1.3445
0.0000 0.8710 5.4211 0.4194 1.0000 2.2542
0.0000 0.8710 9.5604 0.4516 1.0000 3.7369
0.0000 0.8710 3.0514 0.4839 1.0000 1.1208
0.0000 0.8710 6.9392 0.5161 1.0000 2.3944
0.0000 0.8710 4.2727 0.5484 1.0000 1.3847
0.0000 0.8710 1.0013 0.5806 1.0000 0.3375
0.0000 0.8710 3.1802 0.6129 1.0000 1.0203
0.0000 0.8710 6.3528 0.6452 1.0000 1.9446
0.0000 0.8710 6.5382 0.6774 1.0000 1.9159
0.0000 0.8710 4.4874 0.7097 1.0000 1.2561
0.0000 0.8710 3.0137 0.7419 1.0000 0.8007
0.0000 0.8710 6.1480 0.7742 1.0000 1.5513
0.0000 0.8710 9.9150 0.8065 1.0000 2.3731
0.0000 0.8710 6.6887 0.8387 1.0000 1.5173
0.0000 0.8710 7.7898 0.8710 1.0000 1.6731
0.0000 0.8710 8.4783 0.9032 1.0000 1.7218
0.0000 0.8710 7.6655 0.9355 1.0000 1.4697
0.0000 0.8710 9.8419 0.9677 1.0000 1.7836
0.0000 0.8710 3.3291 0.0000 1.0000 2.5719
0.0000 0.8710 8.9979 1.0000 0.0000 1.1718
0.0000 0.8710 7.0473 1.0000 1.0000 1.2134
0.0000 0.9032 1.5653 1.0000 0.0323 0.2036
0.0000 0.9032 7.6619 1.0000 0.0645 1.0343
0.0000 0.9032 4.8163 1.0000 0.0968 0.6739
0.0000 0.9032 1.2313 1.0000 0.1290 0.1785
0.0000 0.9032 9.0292 1.0000 0.1613 1.3568
0.0000 0.9032 2.8917 1.0000 0.1935 0.4498
0.0000 0.9032 6.5109 1.0000 0.2258 1.0500
0.0000 0.9032 1.0172 1.0000 0.2581 0.1704
0.0000 0.9032 5.5098 1.0000 0.2903 0.9585
0.0000 0.9032 4.7178 1.0000 0.3226 0.8522
0.0000 0.9032 7.1581 1.0000 0.3548 1.3400
0.0000 0.9032 7.5637 1.0000 0.3871 1.4653
0.0000 0.9032 9.0543 1.0000 0.4194 1.8146
0.0000 0.9032 2.3587 1.0000 0.4516 0.4872
0.0000 0.9032 3.8372 1.0000 0.4839 0.8127
0.0000 0.9032 1.7141 1.0000 0.5161 0.3727
0.0000 0.9032 5.2720 1.0000 0.5484 1.1780
0.0000 0.9032 7.1251 1.0000 0.5806 1.6374
0.0000 0.9032 1.9718 1.0000 0.6129 0.4725
0.0000 0.9032 1.5915 1.0000 0.6452 0.3824
0.0000 0.9032 5.5685 1.0000 0.6774 1.3321
0.0000 0.9032 5.3766 1.0000 0.7097 1.2773
0.0000 0.9032 7.1673 1.0000 0.7419 1.6777
0.0000 0.9032 9.2572 1.0000 0.7742 2.1273
0.0000 0.9032 5.7293 1.0000 0.8065 1.2813
0.0000 0.9032 7.1370 1.0000 0.8387 1.5476
0.0000 0.9032 5.2931 1.0000 0.8710 1.1052
0.0000 0.9032 5.1851 1.0000 0.9032 1.0336
0.0000 0.9032 2.0617 1.0000 0.9355 0.3892
0.0000 0.9032 6.4173 1.0000 0.9677 1.1336
0.0000 0.9032 9.0542 0.0323 1.0000 7.3833
0.0000 0.9032 3.9229 0.0645 1.0000 3.1087
0.0000 0.9032 6.2460 0.0968 1.0000 4.7504
0.0000 0.9032 6.6307 0.1290 1.0000 4.8024
0.0000 0.9032 5.5702 0.1613 1.0000 3.8238
0.0000 0.9032 1.8509 0.1935 1.0000 1.2007
0.0000 0.9032 3.6416 0.2258 1.0000 2.2279
0.0000 0.9032 4.0631 0.2581 1.0000 2.3413
0.0000 0.9032 4.1576 0.2903 1.0000 2.2544
0.0000 0.9032 2.0026 0.3226 1.0000 1.0211
0.0000 0.9032 7.2312 0.3548 1.0000 3.4653
0.0000 0.9032 4.6189 0.3871 1.0000 2.0795
0.0000 0.9032 6.7486 0.4194 1.0000 2.8536
0.0000 0.9032 8.4052 0.4516 1.0000 3.3372
0.0000 0.9032 8.6951 0.4839 1.0000 3.2409
0.0000 0.9032 7.2727 0.5161 1.0000 2.5444
0.0000 0.9032 4.4327 0.5484 1.0000 1.4554
0.0000 0.9032 3.8908 0.5806 1.0000 1.1988
0.0000 0.9032 3.6703 0.6129 1.0000 1.0611
0.0000 0.9032 2.9803 0.6452 1.0000 0.8683
0.0000 0.9032 8.4279 0.6774 1.0000 2.3789
0.0000 0.9032 2.3192 0.7097 1.0000 0.6277
0.0000 0.9032 3.6115 0.7419 1.0000 0.9244
0.0000 0.9032 9.9991 0.7742 1.0000 2.4280
0.0000 0.9032 1.4244 0.8065 1.0000 0.3278
0.0000 0.9032 9.8730 0.8387 1.0000 2.1486
0.0000 0.9032 3.1379 0.8710 1.0000 0.6444
0.0000 0.9032 9.9326 0.9032 1.0000 1.9339
0.0000 0.9032 3.8455 0.9355 1.0000 0.7052
0.0000 0.9032 3.7751 0.9677 1.0000 0.6541
0.0000 0.9032 1.2589 0.0000 1.0000 1.0374
0.0000 0.9032 9.3201 1.0000 0.0000 1.1672
0.0000 0.9032 2.0716 1.0000 1.0000 0.3384
0.0000 0.9355 3.7135 1.0000 0.0323 0.4645
0.0000 0.9355 5.8050 1.0000 0.0645 0.7541
0.0000 0.9355 3.0205 1.0000 0.0968 0.4075
0.0000 0.9355 7.2821 1.0000 0.1290 1.0193
0.0000 0.9355 4.6986 1.0000 0.1613 0.6829
0.0000 0.9355 7.6305 1.0000 0.1935 1.1471
0.0000 0.9355 4.9112 1.0000 0.2258 0.7669
0.0000 0.9355 4.7021 1.0000 0.2581 0.7641
0.0000 0.9355 4.4198 1.0000 0.2903 0.7455
0.0000 0.9355 1.4774 1.0000 0.3226 0.2588
0.0000 0.9355 2.5160 1.0000 0.3548 0.4572
0.0000 0.9355 6.6891 1.0000 0.3871 1.2584
0.0000 0.9355 5.7049 1.0000 0.4194 1.1099
0.0000 0.9355 6.7917 1.0000 0.4516 1.3617
0.0000 0.9355 1.5219 1.0000 0.4839 0.3133
0.0000 0.9355 5.8442 1.0000 0.5161 1.2346
0.0000 0.9355 7.9991 1.0000 0.5484 1.7368
0.0000 0.9355 7.7902 1.0000 0.5806 1.7458
0.0000 0.9355 2.0954 1.0000 0.6129 0.4879
0.0000 0.9355 8.0249 1.0000 0.6452 1.8705
0.0000 0.9355 8.0633 1.0000 0.6774 1.8745
0.0000 0.9355 5.8822 1.0000 0.7097 1.3535
0.0000 0.9355 3.8819 1.0000 0.7419 0.8809
0.0000 0.9355 4.7329 1.0000 0.7742 1.0506
0.0000 0.9355 6.3681 1.0000 0.8065 1.3785
0.0000 0.9355 8.6135 1.0000 0.8387 1.8036
0.0000 0.9355 8.6953 1.0000 0.8710 1.7449
0.0000 0.9355 8.7632 1.0000 0.9032 1.6727
0.0000 0.9355 1.6722 1.0000 0.9355 0.3008
0.0000 0.9355 5.0755 1.0000 0.9677 0.8391
0.0000 0.9355 9.0122 0.0323 1.0000 7.8015
0.0000 0.9355 8.8411 0.0645 1.0000 7.3664
0.0000 0.9355 6.9362 0.0968 1.0000 5.4966
0.0000 0.9355 4.1321 0.1290 1.0000 3.0965
0.0000 0.9355 8.6013 0.1613 1.0000 6.0768
0.0000 0.9355 2.2585 0.1935 1.0000 1.5018
0.0000 0.9355 8.4585 0.2258 1.0000 5.2882
0.0000 0.9355 8.7706 0.2581 1.0000 5.1521
0.0000 0.9355 3.2564 0.2903 1.0000 1.7965
0.0000 0.9355 6.4834 0.3226 1.0000 3.3579
0.0000 0.9355 9.4229 0.3548 1.0000 4.5806
0.0000 0.9355 5.2301 0.3871 1.0000 2.3858
0.0000 0.9355 3.6683 0.4194 1.0000 1.5701
0.0000 0.9355 6.8902 0.4516 1.0000 2.7668
0.0000 0.9355 2.5402 0.4839 1.0000 0.9569
0.0000 0.9355 9.7416 0.5161 1.0000 3.4422
0.0000 0.9355 1.8100 0.5484 1.0000 0.5999
0.0000 0.9355 3.5879 0.5806 1.0000 1.1153
0.0000 0.9355 9.4689 0.6129 1.0000 2.7606
0.0000 0.9355 6.1448 0.6452 1.0000 1.6801
0.0000 0.9355 1.8134 0.6774 1.0000 0.4650
0.0000 0.9355 6.0705 0.7097 1.0000 1.4597
0.0000 0.9355 8.7803 0.7419 1.0000 1.9799
0.0000 0.9355 5.5059 0.7742 1.0000 1.1661
0.0000 0.9355 7.6683 0.8065 1.0000 1.5810
0.0000 0.9355 4.4513 0.8387 1.0000 0.8936
0.0000 0.9355 8.7805 0.8710 1.0000 1.6878
0.0000 0.9355 4.4669 0.9032 1.0000 0.8140
0.0000 0.9355 4.1044 0.9355 1.0000 0.7107
0.0000 0.9355 4.1529 0.9677 1.0000 0.6822
0.0000 0.9355 5.6628 0.0000 1.0000 4.9773
0.0000 0.9355 4.8920 1.0000 0.0000 0.5885
0.0000 0.9355 1.1548 1.0000 1.0000 0.1792
0.0000 0.9677 9.5439 1.0000 0.0323 1.1455
0.0000 0.9677 8.2761 1.0000 0.0645 1.0343
0.0000 0.9677 3.4097 1.0000 0.0968 0.4427
0.0000 0.9677 5.5056 1.0000 0.1290 0.7425
0.0000 0.9677 3.4034 1.0000 0.1613 0.4767
0.0000 0.9677 3.0710 1.0000 0.1935 0.4443
0.0000 0.9677 3.7463 1.0000 0.2258 0.5649
0.0000 0.9677 8.2440 1.0000 0.2581 1.2940
0.0000 0.9677 2.3438 1.0000 0.2903 0.3827
0.0000 0.9677 7.6810 1.0000 0.3226 1.3041
0.0000 0.9677 4.0019 1.0000 0.3548 0.7048
0.0000 0.9677 1.1521 1.0000 0.3871 0.2101
0.0000 0.9677 4.1645 1.0000 0.4194 0.7853
0.0000 0.9677 1.5013 1.0000 0.4516 0.2915
0.0000 0.9677 7.4870 1.0000 0.4839 1.4930
0.0000 0.9677 3.6613 1.0000 0.5161 0.7499
0.0000 0.9677 1.3406 1.0000 0.5484 0.2823
0.0000 0.9677 2.5997 1.0000 0.5806 0.5672
0.0000 0.9677 4.8205 1.0000 0.6129 1.0872
0.0000 0.9677 7.2718 1.0000 0.6452 1.6415
0.0000 0.9677 1.1501 1.0000 0.6774 0.2586
0.0000 0.9677 1.2663 1.0000 0.7097 0.2817
0.0000 0.9677 9.2271 1.0000 0.7419 2.0215
0.0000 0.9677 4.4816 1.0000 0.7742 0.9606
0.0000 0.9677 6.1738 1.0000 0.8065 1.2888
0.0000 0.9677 9.6550 1.0000 0.8387 1.9389
0.0000 0.9677 8.0429 1.0000 0.8710 1.5459
0.0000 0.9677 9.7237 1.0000 0.9032 1.7686
0.0000 0.9677 9.7620 1.0000 0.9355 1.6510
0.0000 0.9677 4.3790 1.0000 0.9677 0.6819
0.0000 0.9677 7.7528 0.0323 1.0000 7.0767
0.0000 0.9677 5.1437 0.0645 1.0000 4.4527
